Name,Team,Batting,Base Running,Fielding,Positional,Offense,Defense,League,Replacement,RAR,WAR,Dollars,NameASCII,PlayerId,MLBAMID
"Ichiro Suzuki","- - -",61.52310776313851,95.9884334426024,149.24725957214832,-90.64583154767752,157.5115412057409,58.601428024470806,39.31508613447659,324.69293376244605,580.1209891271344,57.69593490984405,317.8097844961874,"Ichiro Suzuki",1101,400085
"Buster Posey","SFG",190.45026229533852,-31.69310612231493,154.9975417368114,61.794717997312546,158.7571561730236,216.79225973412395,8.245256778318435,167.01384760066867,550.8085202861346,57.50806100350493,434.4109900508343,"Buster Posey",9166,457763
"John Olerud","- - -",341.4948464692331,-19.54806326920516,98.84602132439613,-143.97179532051086,321.94678320002794,-45.12577399611473,24.08057372935582,278.9992169793695,579.9007999126386,57.24594558032082,52.686500749957574,"John Olerud",1093,119976
"Paul Goldschmidt","- - -",385.7945705386139,32.86721041216515,22.60020285844803,-130.60124444961548,418.6617809507791,-108.00104159116745,15.886786363611463,225.7283662315458,552.2758919547689,57.03388466807622,444.34034916300584,"Paul Goldschmidt",9218,502671
"Mookie Betts","- - -",264.42616913244177,51.69896542141214,88.68753308057785,-38.1607341915369,316.1251345538539,50.52679888904095,19.59784998674877,170.68714927695692,556.9369327066006,56.63406468389495,452.2111780456882,"Mookie Betts",13611,605141
"Robin Ventura","- - -",141.7728843619006,-14.180622547821258,154.71354794502258,12.793303728103638,127.59226181407934,167.50685167312622,22.713565510232,251.9921697359532,569.8048487333908,56.57106835761032,33.576889438024466,"Robin Ventura",854,123697
"Freddie Freeman","- - -",402.87249746013276,10.173258649883792,20.532464161515236,-135.015998929739,413.04575611001655,-114.48353476822376,12.138727004406974,237.97528927400708,548.6762376202068,56.315718013170795,437.08185765905,"Freddie Freeman",5361,518692
"Jeff Kent","- - -",279.53848906616696,-19.849825590034015,-20.453969597816467,21.67933076620102,259.68866347613294,1.225361168384552,18.618325284158345,295.9550726264715,575.4874225551473,56.03415414478333,111.21577997657374,"Jeff Kent",1119,116999
"Lance Berkman","- - -",433.3266974057691,-11.637376952974591,-10.360704056918621,-99.65811252593994,421.6893204527945,-110.01881658285856,14.575884791905992,239.2839712239802,565.5303598858221,55.900300978690105,256.0382578857127,"Lance Berkman",548,204020
"Roberto Alomar","- - -",218.70993749829475,38.052318620539154,-23.265518069267273,23.036207869648933,256.7622561188339,-0.22931019961833954,30.68059586000163,279.1289132721722,566.3424550513894,55.8975512746423,36.440135560412564,"Roberto Alomar",860,110183
"Yadier Molina","STL",-39.618549064910944,-88.84431242232677,237.95385897159576,155.3571581840515,-128.46286148723772,393.3110171556473,15.208416617824696,257.75786043331027,537.8144327195446,55.6980300343795,388.7506310700857,"Yadier Molina",7007,425877
"Barry Larkin","CIN",186.664387784704,35.70779414483695,9.920296907424927,84.2082040309906,222.37218192954094,94.12850093841553,16.063967586902436,226.80799163132906,559.372642086188,55.41379686082089,37.2774184426356,"Barry Larkin",335,117501
"Luis Gonzalez","- - -",248.42046808995948,-19.446065697498852,95.65626120567322,-109.43397687748075,228.97440239246063,-13.777715671807528,21.89883080968866,325.84052759967744,562.9360451300192,55.18499021144282,99.52477513429326,"Luis Gonzalez",55,114935
"Evan Longoria","- - -",172.21129374957374,-4.422261018538848,80.32257055491209,13.53282117843628,167.7890327310349,93.85539173334837,28.169972107280046,243.843127919361,533.6575244910243,55.07932008308376,408.84804791094683,"Evan Longoria",9368,446334
"Russell Martin","- - -",34.29970354517522,-21.495602809125558,191.9694840312004,113.25208234786987,12.804100736049662,305.2215663790703,15.855545024678577,199.29935185797513,533.1805639977737,54.92222532954429,379.2682022149272,"Russell Martin",4616,431145
"Todd Helton","COL",389.61317610678066,-35.27256434658193,57.74283669888973,-155.4812786579132,354.3406117601987,-97.73844195902348,14.613804967084434,290.77373020350933,561.989704971769,54.88924480917291,211.47078833391737,"Todd Helton",432,115732
"Brian Giles","- - -",366.90935578120383,17.87395163005567,-14.869804456830025,-65.9025359749794,384.7833074112595,-80.77234043180943,16.654182949336246,243.8486819677055,564.5138318964919,54.82023479020144,164.34387134905626,"Brian Giles",990,114789
"Vladimir Guerrero","- - -",419.9711380603445,-49.80139551697357,10.752619614824653,-125.72810284793377,370.16974254337094,-114.97548323310912,24.748035094409715,279.58837065659463,559.5306650612662,54.52458621203537,192.45692188822292,"Vladimir Guerrero",778,115223
