player_id,name,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,est_woba,est_woba_minus_woba_diff,avg_woba,woba_2023,z_scores_avg_woba,zscore_difference
592273, Brandon Drury,2020.5,507.5,352.0,0.2405,0.244,-0.0034999999999999493,0.436,0.4215,0.014500000000000048,0.311,-0.0005000000000000004,0.3105,0.334,-0.5719407274888525,0.8542595580324962
592450, Aaron Judge,2020.0,568.5,325.25,0.28700000000000003,0.29000000000000004,-0.0030000000000000005,0.5745,0.5994999999999999,-0.024999999999999925,0.41775,-0.013249999999999974,0.4045,0.432,2.465530923039796,0.5125707919769931
592518, Manny Machado,2020.0,663.5,478.75,0.28225,0.275,0.0072499999999999995,0.505,0.48700000000000004,0.018000000000000002,0.35650000000000004,0.004499999999999975,0.361,0.332,1.0598924464653674,-0.8325895931558696
592626, Joc Pederson,2020.0,467.75,314.0,0.25225,0.2495,0.00275,0.50075,0.46625,0.0345,0.344,0.006999999999999975,0.351,0.34,0.7367571644942345,-0.2893904022481531
592663, J.T. Realmuto,2020.0,555.25,384.75,0.27275000000000005,0.268,0.00475,0.4735,0.45499999999999996,0.018499999999999975,0.34299999999999997,0.00275,0.34575,0.324,0.5671111414593906,-0.5598721970864763
592669, Hunter Renfroe,2020.0,507.25,336.5,0.2445,0.24,0.0045,0.4965,0.4655,0.030999999999999923,0.329,0.008249999999999974,0.33725,0.314,0.29244615178392747,-0.5602870935817427
592696, Eddie Rosario,2020.0,466.0,362.25,0.25875,0.23925000000000002,0.01949999999999995,0.4355,0.41575,0.019749999999999976,0.2995,0.01125,0.31075,0.34,-0.5638623454395733,1.0112291076856545
592885, Christian Yelich,2020.0,594.25,380.0,0.28875,0.28075,0.008,0.50625,0.493,0.013250000000000001,0.37625,0.0030000000000000005,0.37925,0.357,1.6496143360626843,-0.7346117673263644
593160, Whit Merrifield,2020.0,678.0,521.25,0.28325,0.266,0.01724999999999995,0.41775,0.39949999999999997,0.018250000000000002,0.314,0.008249999999999976,0.32225,0.326,-0.19225677117277207,0.2545116927798322
593428, Xander Bogaerts,2020.0,628.0,446.0,0.29974999999999996,0.272,0.0277499999999999,0.5065000000000001,0.4545,0.05199999999999998,0.35,0.023499999999999976,0.3735,0.322,1.4638115489292838,-1.5115885817905155
594807, Adam Duvall,2020.3333333333333,432.3333333333333,266.0,0.212,0.221,-0.009,0.41900000000000004,0.4403333333333333,-0.021333333333333333,0.3136666666666667,-0.014999999999999966,0.2986666666666667,0.361,-0.9543174778213587,1.9793520010259704
595281, Kevin Kiermaier,2019.3333333333333,412.3333333333333,281.0,0.23466666666666666,0.2293333333333333,0.005333333333333333,0.38533333333333336,0.3426666666666667,0.04266666666666663,0.2826666666666667,0.0093333333333333,0.292,0.324,-1.1697409991354486,1.1769799435083628
595777, Jurickson Profar,2020.0,545.5,399.0,0.2355,0.2475,-0.011999999999999976,0.39475,0.37675000000000003,0.018000000000000002,0.317,-0.0032500000000000003,0.31375,0.302,-0.4669217608482351,-0.13101504435445543
595879, Javier Baez,2020.0,585.75,388.25,0.2685,0.2505,0.01799999999999995,0.493,0.46075,0.03224999999999997,0.3225,0.014499999999999949,0.33699999999999997,0.26,0.2843677697346483,-2.0376400968544006
596019, Francisco Lindor,2020.0,657.25,484.0,0.26525,0.2675,-0.002249999999999975,0.47450000000000003,0.46325,0.011249999999999975,0.34575,-0.0017499999999999998,0.344,0.348,0.5105624671144414,0.156868204068222
596129, Daniel Vogelbach,2020.6666666666667,425.6666666666667,248.66666666666666,0.22166666666666668,0.23266666666666666,-0.010999999999999966,0.4176666666666667,0.41933333333333334,-0.0016666666666666668,0.34400000000000003,-0.0083333333333333,0.3356666666666667,0.319,0.2412830654718335,-0.37158406418428397
596142, Gary Sanchez,2020.0,432.75,263.25,0.20675,0.22999999999999998,-0.023249999999999976,0.43275,0.48175,-0.048999999999999974,0.34375,-0.03025,0.3135,0.321,-0.4750001428975126,0.399715121419208
596146, Max Kepler,2020.0,535.75,382.0,0.22849999999999998,0.25325,-0.02475,0.422,0.4315,-0.009500000000000026,0.338,-0.018500000000000003,0.3195,0.332,-0.28111897371483274,0.5084218270243306
600869, Jeimer Candelario,2020.0,524.5,341.75,0.22875,0.23575000000000002,-0.006999999999999975,0.3835,0.39,-0.0064999999999999745,0.312,-0.008249999999999976,0.30374999999999996,0.364,-0.7900570428193682,1.8976155318751986
