player_id,full_name,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
543135, Nathan Eovaldi,508.6666666666667,352.3333333333333,0.26433333333333336,0.24533333333333332,0.019,0.4563333333333333,0.41566666666666663,0.04066666666666666,0.33,0.3133333333333333,0.016666666666666632,4.536666666666666,0.295,4.239999999999999,3.49,-1.3202688615621125
543243, Sonny Gray,590.3333333333334,372.6666666666667,0.215,0.22166666666666668,-0.006666666666666601,0.353,0.34833333333333333,0.004666666666666698,0.2826666666666667,0.2876666666666667,-0.005,3.3833333333333333,-0.11033333333333335,3.4933333333333336,3.84,0.1408085254550625
543294, Kyle Hendricks,623.6666666666666,465.6666666666667,0.26233333333333336,0.26466666666666666,-0.0023333333333333335,0.44966666666666666,0.438,0.011666666666666601,0.3253333333333333,0.326,-0.0006666666666666666,4.343333333333333,-0.25566666666666665,4.6000000000000005,4.14,-1.1199121104667982
543475, Jordan Lyles,714.0,509.0,0.26566666666666666,0.25833333333333336,0.007333333333333299,0.46900000000000003,0.4533333333333333,0.015666666666666666,0.33866666666666667,0.33466666666666667,0.004,4.573333333333333,-0.292,4.866666666666667,4.95,-0.6084522214767619
543521, Collin McHugh,278.6666666666667,179.33333333333334,0.21033333333333334,0.21966666666666668,-0.009333333333333332,0.34,0.3453333333333333,-0.005333333333333335,0.264,0.27233333333333337,-0.008333333333333366,2.9500000000000006,-0.242,3.19,4.88,1.7265483605947274
547179, Michael Lorenzen,377.0,253.0,0.2225,0.2235,-0.0009999999999999996,0.36,0.34750000000000003,0.01249999999999995,0.29000000000000004,0.28900000000000003,0.001,3.58,0.0325,3.545,4.09,0.342747719627885
548389, Ross Stripling,445.6666666666667,321.0,0.24133333333333332,0.247,-0.005666666666666667,0.4186666666666667,0.4143333333333334,0.0043333333333332655,0.299,0.3056666666666667,-0.006666666666666633,3.7633333333333336,-0.24833333333333338,4.01,5.15,0.8451254325517935
554430, Zack Wheeler,761.3333333333334,510.3333333333333,0.2313333333333333,0.22866666666666666,0.0026666666666666666,0.3546666666666667,0.35133333333333333,0.0033333333333333006,0.2753333333333334,0.27666666666666667,-0.0013333333333333333,3.186666666666666,-0.053333333333333344,3.2433333333333336,3.32,-0.07415059407400948
571510, Matthew Boyd,562.5,365.5,0.251,0.23299999999999998,0.01799999999999995,0.43100000000000005,0.4095,0.02150000000000005,0.3155,0.3045,0.011000000000000001,4.23,0.23750000000000002,3.9899999999999998,4.17,-0.20910189574850713
571578, Patrick Corbin,766.3333333333334,532.3333333333334,0.27799999999999997,0.2713333333333333,0.006666666666666667,0.466,0.4756666666666667,-0.009666666666666634,0.3433333333333333,0.3476666666666666,-0.004333333333333333,5.126666666666666,-0.23700000000000002,5.363333333333333,6.42,0.3014571383952127
571656, Buck Farmer,288.0,186.0,0.247,0.235,0.012,0.422,0.424,-0.002,0.312,0.312,0.0,3.72,-0.566,4.29,4.29,-0.5081239081575458
571760, Andrew Heaney,425.6666666666667,262.3333333333333,0.24033333333333332,0.2253333333333333,0.014999999999999966,0.4566666666666667,0.41333333333333333,0.04333333333333326,0.3256666666666667,0.3073333333333333,0.018333333333333333,4.613333333333333,0.5683333333333332,4.043333333333334,4.72,0.3219708496436313
571927, Steven Matz,669.0,466.5,0.2625,0.254,0.0085,0.4295,0.42300000000000004,0.0065,0.32,0.318,0.002,4.015,-0.3785,4.395,3.84,-1.156493307491207
571945, Miles Mikolas,784.5,591.0,0.249,0.265,-0.015999999999999952,0.41100000000000003,0.4255,-0.014499999999999999,0.29900000000000004,0.318,-0.018999999999999947,3.725,-0.6499999999999999,4.375,4.88,0.021591607868667484
572020, James Paxton,633.0,390.0,0.242,0.221,0.0209999999999999,0.423,0.379,0.0439999999999999,0.31,0.291,0.019,3.82,0.133,3.69,3.32,-0.716806585256265
573186, Marcus Stroman,690.6666666666666,495.3333333333333,0.24433333333333332,0.25266666666666665,-0.0083333333333333,0.37433333333333335,0.39233333333333337,-0.017999999999999964,0.2913333333333333,0.306,-0.014666666666666668,3.2466666666666666,-0.7386666666666666,3.986666666666667,4.03,-0.3590206654724497
579328, Yusei Kikuchi,613.6666666666666,416.0,0.2603333333333333,0.262,-0.0016666666666666993,0.488,0.4676666666666667,0.0203333333333333,0.35333333333333333,0.351,0.002333333333333366,5.016666666666667,-0.39166666666666666,5.41,4.26,-2.1527129784794568
592332, Kevin Gausman,650.3333333333334,428.3333333333333,0.25466666666666665,0.24366666666666667,0.010999999999999966,0.39966666666666667,0.4043333333333334,-0.004666666666666665,0.30033333333333334,0.301,-0.0006666666666666337,3.9599999999999995,0.07633333333333336,3.8833333333333333,3.73,-0.5418780395943139
592351, Jon Gray,600.6666666666666,396.6666666666667,0.242,0.24433333333333332,-0.002333333333333333,0.4106666666666667,0.39033333333333337,0.020333333333333297,0.3116666666666667,0.3093333333333333,0.0023333333333333327,4.13,0.029666666666666692,4.1000000000000005,4.23,-0.30106161916058605
592767, Drew Smyly,502.3333333333333,349.0,0.26333333333333336,0.259,0.004333333333333334,0.48666666666666664,0.4673333333333333,0.019333333333333334,0.3443333333333333,0.34,0.004333333333333334,4.73,-0.3456666666666666,5.073333333333333,4.17,-1.767782471377113
592789, Noah Syndergaard,694.5,501.0,0.2595,0.247,0.01249999999999995,0.409,0.39249999999999996,0.016499999999999952,0.3065,0.30200000000000005,0.00449999999999995,4.11,0.2065,3.9050000000000002,6.1,2.046047367444903
592791, Jameson Taillon,665.5,476.0,0.242,0.245,-0.0030000000000000504,0.426,0.4165,0.00949999999999995,0.3085,0.3105,-0.0019999999999999996,4.105,0.0605,4.045,5.22,0.8721254150867298
592836, Taijuan Walker,651.5,457.5,0.23249999999999998,0.245,-0.01249999999999995,0.382,0.4185,-0.03649999999999995,0.297,0.318,-0.020999999999999998,3.98,-0.2895,4.27,4.44,-0.31358250609348953
592866, Trevor Williams,471.0,337.6666666666667,0.27466666666666667,0.25533333333333336,0.019333333333333234,0.4626666666666666,0.42966666666666664,0.03299999999999997,0.3376666666666666,0.321,0.016666666666666597,4.3133333333333335,-0.14700000000000002,4.46,5.57,0.6618176310067713
593334, Domingo Germán,434.0,299.0,0.23266666666666666,0.24,-0.007333333333333267,0.4286666666666667,0.418,0.010666666666666635,0.3076666666666667,0.3096666666666667,-0.0019999999999999996,4.073333333333333,-0.02266666666666667,4.093333333333333,4.29,-0.2251634344280443
593958, Eduardo Rodriguez,641.6666666666666,429.3333333333333,0.259,0.23500000000000001,0.023999999999999997,0.4103333333333334,0.38066666666666665,0.029666666666666664,0.318,0.2993333333333333,0.018666666666666668,4.2,0.3933333333333333,3.8066666666666666,3.49,-0.696796631310671
594835, Marco Gonzales,744.6666666666666,570.0,0.25633333333333336,0.25933333333333336,-0.0029999999999999662,0.448,0.44166666666666665,0.006333333333333365,0.323,0.3273333333333333,-0.004333333333333334,4.026666666666666,-0.5976666666666667,4.623333333333333,5.18,-0.004174418132066315
596001, Jakob Junis,624.5,444.0,0.2725,0.266,0.006500000000000001,0.456,0.44699999999999995,0.00900000000000005,0.334,0.32999999999999996,0.0040000000000000495,4.83,0.07300000000000001,4.755,3.84,-1.674454852623175
596133, Luke Weaver,267.5,182.5,0.23,0.253,-0.022999999999999902,0.419,0.439,-0.019999999999999997,0.2955,0.319,-0.02349999999999995,3.5949999999999998,-0.8215,4.415,5.75,0.9254817369496684
596295, Austin Gomber,508.5,364.5,0.2565,0.2525,0.00400000000000005,0.44999999999999996,0.424,0.025999999999999947,0.32799999999999996,0.3195,0.00849999999999995,5.045,0.7324999999999999,4.3100000000000005,5.57,0.8776349414784237
601713, Nick Pivetta,618.3333333333334,408.3333333333333,0.255,0.24466666666666667,0.010333333333333333,0.4526666666666667,0.4286666666666667,0.023999999999999928,0.33499999999999996,0.327,0.008,4.823333333333333,0.17600000000000002,4.646666666666667,4.09,-1.2423105272805908
