player_id,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
425794,792.0,571.3333333333334,0.25133333333333335,0.262,-0.010666666666666666,0.3913333333333333,0.412,-0.020666666666666635,0.303,0.3196666666666667,-0.016666666666666632,3.65,-0.7443333333333334,4.396666666666667,7.7,2.830234210408097
425844,732.75,550.25,0.24925,0.25825,-0.008999999999999949,0.40125,0.4165,-0.01525,0.29475,0.30975,-0.015,3.495,-0.60575,4.1000000000000005,5.36,0.8877415057038753
434378,782.0,480.6666666666667,0.18600000000000003,0.19233333333333333,-0.006333333333333299,0.3303333333333333,0.32866666666666666,0.0016666666666666334,0.24133333333333332,0.24666666666666667,-0.005333333333333335,2.283333333333333,-0.26833333333333337,2.5533333333333332,3.55,1.1961052681572188
445276,272.5,163.75,0.1895,0.189,0.0004999999999999996,0.33625,0.313,0.02324999999999995,0.261,0.2565,0.0045,3.08,0.3175,2.7625,2.71,0.06482460619683272
446372,624.0,441.0,0.248,0.24266666666666667,0.005333333333333333,0.389,0.38566666666666666,0.0033333333333333327,0.2986666666666667,0.2986666666666667,0.0,3.6833333333333336,-0.06066666666666665,3.7433333333333336,6.18,2.2017180515341086
448179,494.0,328.0,0.23375,0.22625,0.007499999999999975,0.40725,0.38775,0.019500000000000024,0.3065,0.3005,0.005999999999999976,3.5625,-0.2885,3.85,5.5,1.3720632243190733
450203,742.25,450.25,0.216,0.2165,-0.0004999999999999749,0.354,0.34575,0.00824999999999995,0.28675,0.2885,-0.0017499999999999755,3.4675,-0.048749999999999995,3.515,4.79,1.119483102414165
453268,274.5,164.5,0.21350000000000002,0.2065,0.00700000000000005,0.33799999999999997,0.3105,0.027499999999999997,0.291,0.281,0.009999999999999998,3.5,0.14900000000000002,3.35,5.91,2.4712818166635566
453286,704.25,420.0,0.2005,0.1965,0.00399999999999995,0.33825,0.33575,0.0024999999999999996,0.25575000000000003,0.25725,-0.0014999999999999996,2.55,-0.21899999999999997,2.77,3.35,0.6973450694421891
455119,220.5,145.5,0.2395,0.22649999999999998,0.013,0.392,0.38449999999999995,0.0075,0.2735,0.268,0.00550000000000005,3.2249999999999996,0.16949999999999998,3.0549999999999997,3.11,0.06446259890415118
458681,682.0,448.5,0.241,0.22575,0.015249999999999951,0.38225,0.36125,0.020999999999999974,0.29725,0.28625,0.011,3.7824999999999998,0.30974999999999997,3.4725,4.69,1.0774700699393327
471911,501.75,335.75,0.2675,0.25025,0.01724999999999995,0.46325,0.4305,0.032749999999999946,0.33025,0.315,0.01524999999999995,4.67,0.3965,4.27,6.59,1.889465779793154
472610,246.66666666666666,161.0,0.257,0.2363333333333333,0.020666666666666635,0.393,0.36633333333333334,0.026666666666666634,0.318,0.3036666666666667,0.014333333333333335,4.6066666666666665,0.5943333333333333,4.010000000000001,4.38,0.02713855648568128
477132,584.0,396.0,0.21975,0.22525,-0.005499999999999975,0.361,0.36025,0.00075,0.26775000000000004,0.27349999999999997,-0.00574999999999995,2.8975,-0.257,3.155,3.55,0.3689283494318234
489119,582.6666666666666,427.0,0.252,0.25166666666666665,0.00033333333333333245,0.38033333333333336,0.379,0.0013333333333333329,0.3036666666666667,0.308,-0.004333333333333333,3.3066666666666666,-0.7553333333333333,4.06,4.57,0.1492387036462683
489446,246.5,130.5,0.1835,0.177,0.006500000000000001,0.2705,0.29200000000000004,-0.02149999999999995,0.23199999999999998,0.2405,-0.0085,1.665,-0.7949999999999999,2.46,4.72,2.4995971972826876
493603,281.5,156.75,0.19974999999999998,0.18175,0.017999999999999974,0.31074999999999997,0.27949999999999997,0.03124999999999995,0.27275,0.25925,0.0135,2.65,-0.20299999999999996,2.8525,3.81,1.045958467828031
