player_id,name,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,avg_slg,slg_2023,z_scores_avg_slg,zscore_difference
571970, Max Muncy,2020.0,556.75,328.75,0.23975000000000002,0.24925,-0.009499999999999974,0.51225,-0.010249999999999976,0.369,0.38075000000000003,-0.01175,0.502,0.466,1.1536800929056892,-0.5348392513971918
572191, Michael A. Taylor,2020.3333333333333,456.3333333333333,298.3333333333333,0.24166666666666667,0.22633333333333336,0.015333333333333332,0.361,-0.004333333333333367,0.2876666666666667,0.286,0.0016666666666666663,0.35666666666666663,0.43,-1.3211022481817798,1.417068444812516
572233, Christian Walker,2020.6666666666667,571.6666666666666,377.0,0.24833333333333332,0.256,-0.007666666666666666,0.462,-0.017,0.332,0.3446666666666667,-0.012666666666666666,0.445,0.528,0.1830659178461546,1.3362812565073752
573262, Mike Yastrzemski,2020.6666666666667,500.3333333333333,320.0,0.23666666666666666,0.231,0.005666666666666667,0.4423333333333333,0.01333333333333333,0.32866666666666666,0.32466666666666666,0.003999999999999966,0.45566666666666666,0.439,0.3647013190268861,-0.1380164611767097
575929, Willson Contreras,2020.0,480.75,302.75,0.25025,0.24025,0.01,0.4385,0.01825,0.34575,0.33999999999999997,0.005750000000000025,0.45675,0.433,0.383148664459304,-0.2436095807554212
592178, Kris Bryant,2019.3333333333333,559.0,355.0,0.27299999999999996,0.25166666666666665,0.0213333333333333,0.44966666666666666,0.0376666666666666,0.36466666666666664,0.34733333333333327,0.017333333333333333,0.48733333333333334,0.379,0.9039314162821833,-1.5487042998949416
592192, Mark Canha,2020.0,518.75,336.5,0.25475000000000003,0.24275,0.012,0.41325,0.025749999999999974,0.34900000000000003,0.33875,0.01025,0.43900000000000006,0.376,0.08089600468199394,-0.7692417753678991
592206, Nick Castellanos,2020.0,621.25,439.75,0.28975,0.27949999999999997,0.010249999999999974,0.499,-0.001500000000000026,0.35375,0.3535,0.00025000000000000066,0.4975,0.465,1.0770526580325679,-0.47273611221511946
592273, Brandon Drury,2020.5,507.5,352.0,0.2405,0.244,-0.0034999999999999493,0.4215,0.014500000000000048,0.3105,0.311,-0.0005000000000000004,0.436,0.487,0.029811048099912175,0.8940400029206118
592450, Aaron Judge,2020.0,568.5,325.25,0.28700000000000003,0.29000000000000004,-0.0030000000000000005,0.5994999999999999,-0.024999999999999925,0.4045,0.41775,-0.013249999999999974,0.5745,0.645,2.3882332103059745,0.830456559900278
592518, Manny Machado,2020.0,663.5,478.75,0.28225,0.275,0.0072499999999999995,0.48700000000000004,0.018000000000000002,0.361,0.35650000000000004,0.004499999999999975,0.505,0.458,1.20476504948777,-0.702118573507664
592626, Joc Pederson,2020.0,467.75,314.0,0.25225,0.2495,0.00275,0.46625,0.0345,0.351,0.344,0.006999999999999975,0.50075,0.426,1.1323946943298226,-1.0945256804632824
592663, J.T. Realmuto,2020.0,555.25,384.75,0.27275000000000005,0.268,0.00475,0.45499999999999996,0.018499999999999975,0.34575,0.34299999999999997,0.00275,0.4735,0.454,0.6683730053759215,-0.22382371216001123
592669, Hunter Renfroe,2020.0,507.25,336.5,0.2445,0.24,0.0045,0.4655,0.030999999999999923,0.33725,0.329,0.008249999999999974,0.4965,0.43,1.0600243391718744,-0.9640581425411384
592696, Eddie Rosario,2020.0,466.0,362.25,0.25875,0.23925000000000002,0.01949999999999995,0.41575,0.019749999999999976,0.31075,0.2995,0.01125,0.4355,0.489,0.021296888669565372,0.9316027537330565
592885, Christian Yelich,2020.0,594.25,380.0,0.28875,0.28075,0.008,0.493,0.013250000000000001,0.37925,0.37625,0.0030000000000000005,0.50625,0.454,1.2260504480636365,-0.7815011548477262
593160, Whit Merrifield,2020.0,678.0,521.25,0.28325,0.266,0.01724999999999995,0.39949999999999997,0.018250000000000002,0.32225,0.314,0.008249999999999976,0.41775,0.414,-0.28095577110774567,0.14453323668169893
593428, Xander Bogaerts,2020.0,628.0,446.0,0.29974999999999996,0.272,0.0277499999999999,0.4545,0.05199999999999998,0.3735,0.35,0.023499999999999976,0.5065000000000001,0.397,1.2303075277788114,-1.613643088952689
594807, Adam Duvall,2020.3333333333333,432.3333333333333,266.0,0.212,0.221,-0.009,0.4403333333333333,-0.021333333333333333,0.2986666666666667,0.3136666666666667,-0.014999999999999966,0.41900000000000004,0.541,-0.2596703725318782,1.967833390869044
595281, Kevin Kiermaier,2019.3333333333333,412.3333333333333,281.0,0.23466666666666666,0.2293333333333333,0.005333333333333333,0.3426666666666667,0.04266666666666663,0.292,0.2826666666666667,0.0093333333333333,0.38533333333333336,0.418,-0.8329571075085626,0.7546317558467115
595777, Jurickson Profar,2020.0,545.5,399.0,0.2355,0.2475,-0.011999999999999976,0.37675000000000003,0.018000000000000002,0.31375,0.317,-0.0032500000000000003,0.39475,0.366,-0.6726071049036986,-0.16098162269269578
595879, Javier Baez,2020.0,585.75,388.25,0.2685,0.2505,0.01799999999999995,0.46075,0.03224999999999997,0.33699999999999997,0.3225,0.014499999999999949,0.493,0.328,1.0004252231594468,-2.3859371870156996
596019, Francisco Lindor,2020.0,657.25,484.0,0.26525,0.2675,-0.002249999999999975,0.46325,0.011249999999999975,0.344,0.34575,-0.0017499999999999998,0.47450000000000003,0.47,0.6854013242366159,-0.008463299963923698
596129, Daniel Vogelbach,2020.6666666666667,425.6666666666667,248.66666666666666,0.22166666666666668,0.23266666666666666,-0.010999999999999966,0.41933333333333334,-0.0016666666666666668,0.3356666666666667,0.34400000000000003,-0.0083333333333333,0.4176666666666667,0.39,-0.28237479767946994,-0.2026308333317502
596142, Gary Sanchez,2020.0,432.75,263.25,0.20675,0.22999999999999998,-0.023249999999999976,0.48175,-0.048999999999999974,0.3135,0.34375,-0.03025,0.43275,0.471,-0.02553098819734157,0.7169933081610828
596146, Max Kepler,2020.0,535.75,382.0,0.22849999999999998,0.25325,-0.02475,0.4315,-0.009500000000000026,0.3195,0.338,-0.018500000000000003,0.422,0.474,-0.2085854159497983,0.9436206229866863
600869, Jeimer Candelario,2020.0,524.5,341.75,0.22875,0.23575000000000002,-0.006999999999999975,0.39,-0.0064999999999999745,0.30374999999999996,0.312,-0.008249999999999976,0.3835,0.495,-0.8641756920865011,1.9042211086354166
602104, Ramon Urias,2021.5,370.5,249.0,0.2635,0.26,0.0034999999999999996,0.4235,-0.010499999999999999,0.327,0.33199999999999996,-0.00499999999999995,0.413,0.384,-0.36184028569604076,-0.21031111946147296
605119, Brian Anderson,2020.0,459.25,304.25,0.25125000000000003,0.2395,0.011750000000000002,0.40349999999999997,-0.005499999999999975,0.3205,0.3205,0.0,0.398,0.365,-0.6172650686064439,-0.2308479546809994
605137, Josh Bell,2020.0,602.75,418.5,0.26625,0.273,-0.006749999999999975,0.47250000000000003,-0.00300000000000005,0.3525,0.3605,-0.008,0.4695,0.426,0.600259729933147,-0.5623907160666066
605141, Mookie Betts,2020.0,627.25,449.0,0.2935,0.28425,0.009249999999999975,0.52325,0.02275,0.39175,0.38575,0.006000000000000025,0.546,0.598,1.9029261227762078,0.6331217499507451
605204, J.D. Davis,2020.5,409.0,256.5,0.27749999999999997,0.275,0.0025,0.505,-0.03249999999999995,0.353,0.367,-0.01399999999999995,0.47250000000000003,0.403,0.6513446865152288,-0.947534473542813
605612, Harold Castro,2020.6666666666667,383.6666666666667,290.6666666666667,0.2816666666666667,0.2733333333333334,0.008333333333333299,0.40233333333333327,-0.0276666666666666,0.2933333333333333,0.30333333333333334,-0.010000000000000033,0.3746666666666667,0.332,-1.014592508689294,-0.31282227240276295
606115, Orlando Arcia,2019.6666666666667,382.0,272.0,0.2343333333333333,0.22866666666666666,0.005666666666666633,0.35233333333333333,0.005333333333333333,0.28099999999999997,0.2813333333333334,-0.00033333333333333365,0.35766666666666663,0.438,-1.3040739293210863,1.5162344914802137
606192, Teoscar Hernandez,2020.0,529.25,333.0,0.258,0.24975,0.00825,0.496,-0.0072499999999999995,0.3425,0.34375,-0.0012500000000000002,0.48875,0.434,0.9280548680014994,-0.7739914886065676
606466, Ketel Marte,2020.0,535.0,401.5,0.28675,0.27875,0.008,0.44775,0.04424999999999993,0.35925,0.34550000000000003,0.01375,0.492,0.476,0.9833969042987531,-0.21931310587976738
606992, Eric Haase,2021.5,366.0,231.5,0.2425,0.2365,0.006,0.43000000000000005,0.02099999999999995,0.319,0.312,0.007,0.451,0.284,0.28523583101031624,-2.3098168052727215
607043, Brandon Nimmo,2020.3333333333333,531.3333333333334,337.0,0.2763333333333333,0.25833333333333336,0.017999999999999964,0.39966666666666667,0.051333333333333266,0.369,0.34833333333333333,0.020666666666666635,0.451,0.44,0.28523583101031624,-0.04402667746909095
607054, Jace Peterson,2020.3333333333333,292.0,185.0,0.22766666666666668,0.2233333333333333,0.004333333333333334,0.349,0.008666666666666668,0.3033333333333333,0.30266666666666664,0.0006666666666666666,0.35766666666666663,0.304,-1.3040739293210863,-0.43002113112034057
607208, Trea Turner,2020.0,665.75,490.0,0.29875,0.28300000000000003,0.01574999999999995,0.44675,0.03199999999999997,0.35575,0.34325,0.01249999999999995,0.47875,0.405,0.7577716793945634,-1.0249128750400496
608070, Jose Ramirez,2020.0,640.25,479.0,0.26775000000000004,0.2665,0.0012500000000000245,0.46199999999999997,0.058749999999999976,0.365,0.35075,0.014249999999999974,0.52075,0.476,1.4729610715436947,-0.7088772731247089
608324, Alex Bregman,2020.0,612.75,442.75,0.27775,0.26125,0.01649999999999995,0.4375,0.06249999999999997,0.377,0.356,0.020999999999999974,0.5,0.43,1.119623455184302,-1.023657258553566
608369, Corey Seager,2020.6666666666667,537.6666666666666,393.3333333333333,0.2743333333333333,0.2783333333333333,-0.003999999999999968,0.4996666666666667,-0.013333333333333334,0.35333333333333333,0.365,-0.011666666666666633,0.48633333333333334,0.651,0.8869030974214897,2.4189324469310565
608671, Travis Jankowski,2018.0,387.0,276.0,0.259,0.235,0.024,0.286,0.06,0.303,0.276,0.0269999999999999,0.346,0.356,-1.5027376493625113,0.5239059648556277
608841, Joey Meneses,2022.0,240.0,172.0,0.324,0.267,0.0569999999999999,0.457,0.1059999999999999,0.395,0.332,0.063,0.563,0.415,2.192407543407997,-2.314305782142995
621020, Dansby Swanson,2020.0,606.75,405.25,0.2535,0.2525,0.0009999999999999749,0.439,-0.010749999999999975,0.31725000000000003,0.325,-0.00775,0.42825,0.437,-0.10215842307046279,0.2997946895385413
621028, Kevin Newman,2020.6666666666667,464.6666666666667,387.3333333333333,0.26933333333333337,0.26266666666666666,0.006666666666666665,0.3453333333333333,0.030333333333333296,0.297,0.2876666666666667,0.009333333333333332,0.37566666666666665,0.364,-0.9975641898286014,0.13492687085010924
621035, Chris Taylor,2020.0,513.5,302.25,0.24775,0.226,0.02174999999999995,0.38775000000000004,0.04149999999999995,0.3255,0.3065,0.018999999999999975,0.42925,0.422,-0.08513010420976919,0.06490193531211383
621043, Carlos Correa,2020.0,504.75,340.25,0.272,0.27075,0.0012499999999999998,0.47250000000000003,0.00875,0.35475,0.3585,-0.00375,0.48125,0.4,0.8003424765462973,-1.1401051506470283
621439, Byron Buxton,2020.6666666666667,310.3333333333333,201.33333333333334,0.264,0.262,0.0020000000000000317,0.513,0.048999999999999995,0.37166666666666665,0.35666666666666663,0.015000000000000001,0.5619999999999999,0.438,2.175379224547304,-1.9632186623881764
621493, Taylor Ward,2021.5,400.5,268.0,0.2655,0.2635,0.002,0.4635,-0.008,0.34750000000000003,0.3525,-0.004999999999999951,0.4555,0.421,0.3618632658834375,-0.39661573047214177
621563, Joey Wendle,2020.0,420.0,312.0,0.26375000000000004,0.25125,0.012499999999999999,0.349,0.04024999999999998,0.30475,0.29,0.014750000000000001,0.38925,0.328,-0.7662628586375134,-0.6192491052187393
621566, Matt Olson,2020.0,644.75,419.5,0.25625,0.26,-0.00375,0.5115,-0.007749999999999974,0.35775,0.3675,-0.009749999999999976,0.50375,0.593,1.1834796509119034,1.2799467433598049
622534, Manuel Margot,2020.0,446.75,333.75,0.25175000000000003,0.251,0.0007499999999999998,0.3625,0.019499999999999976,0.29825,0.2965,0.0017499999999999742,0.382,0.354,-0.8897181703775415,-0.11816210551144002
622761, Jorge Mateo,2022.0,533.0,352.0,0.221,0.222,-0.001,0.344,0.035,0.281,0.272,0.009,0.379,0.347,-0.9408031269596224,-0.1687472187667014
623912, Harold Ramirez,2020.6666666666667,414.0,317.3333333333333,0.2813333333333334,0.26666666666666666,0.014666666666666633,0.39266666666666666,0.0133333333333333,0.31233333333333335,0.30433333333333334,0.008,0.40599999999999997,0.444,-0.481038517720896,0.780344854026317
623993, Anthony Santander,2020.6666666666667,496.6666666666667,355.0,0.24733333333333332,0.262,-0.014666666666666666,0.459,-0.004333333333333333,0.3213333333333333,0.333,-0.011666666666666633,0.4546666666666666,0.473,0.34767300016619157,0.37283791117964743
624413, Pete Alonso,2020.6666666666667,671.6666666666666,444.3333333333333,0.26433333333333336,0.26333333333333336,0.001,0.5263333333333334,0.013666666666666633,0.371,0.36999999999999994,0.0009999999999999998,0.54,0.526,1.8007562096120462,-0.31045762664061405
624414, Christian Arroyo,2022.0,300.0,235.0,0.286,0.292,-0.006,0.43,-0.016,0.319,0.33,-0.011,0.414,0.369,-0.34481196683534715,-0.44520387368790043
624424, Michael Conforto,2019.3333333333333,588.3333333333334,365.6666666666667,0.244,0.252,-0.007999999999999967,0.4563333333333333,-0.0143333333333333,0.3406666666666667,0.35333333333333333,-0.012666666666666632,0.442,0.405,0.1319809612640738,-0.3991221569095601
624428, Adam Frazier,2020.0,550.25,435.25,0.2745,0.273,0.0015000000000000005,0.37775000000000003,0.02099999999999995,0.3195,0.3145,0.005000000000000026,0.39875,0.411,-0.6044938294609241,0.42449840796173055
624585, Jorge Soler,2020.0,461.0,282.75,0.24,0.2485,-0.008499999999999975,0.49124999999999996,-0.024499999999999973,0.33999999999999997,0.3565,-0.016499999999999973,0.46675,0.503,0.5534318530662401,0.6028079290110666
624641, Edmundo Sosa,2021.0,326.0,228.0,0.271,0.266,0.005,0.394,-0.005,0.322,0.326,-0.004,0.389,0.434,-0.7705199383526863,0.924583317747618
628451, Andy Ibanez,2021.0,272.0,220.0,0.277,0.264,0.013,0.415,0.02,0.325,0.32,0.005,0.435,0.425,0.01278272923921857,0.010561988936272854
630105, Jake Cronenworth,2021.5,663.5,473.5,0.2525,0.2485,0.003999999999999951,0.39949999999999997,0.025500000000000002,0.3295,0.3235,0.0060000000000000496,0.42500000000000004,0.378,-0.15750045936771653,-0.5017967199360908
641313, Tim Anderson,2020.0,506.5,375.0,0.29625,0.27475,0.021499999999999977,0.426,0.018499999999999975,0.33125,0.3175,0.013749999999999925,0.4445,0.285,0.17455175841580783,-2.1846084369871646
641355, Cody Bellinger,2020.0,548.25,362.0,0.235,0.2445,-0.009499999999999975,0.44475,0.0027500000000000024,0.31999999999999995,0.329,-0.009000000000000048,0.4475,0.552,0.22563671499788865,1.6422935559408154
641487, J.P. Crawford,2020.6666666666667,562.0,407.6666666666667,0.24733333333333332,0.24833333333333332,-0.0009999999999999998,0.33666666666666667,0.024333333333333266,0.3053333333333333,0.3016666666666667,0.003666666666666667,0.361,0.402,-1.2473128664521074,0.9365987837334744
641584, Jake Fraley,2022.0,247.0,164.0,0.259,0.248,0.011,0.417,0.051,0.352,0.333,0.0189999999999999,0.468,0.467,0.5747172516421075,0.05864788555743872
641680, Jonah Heim,2021.5,367.5,266.0,0.21150000000000002,0.227,-0.015500000000000002,0.3665,0.012,0.281,0.288,-0.006999999999999951,0.3785,0.457,-0.9493172863899692,1.4374394666790262
641820, Trey Mancini,2020.0,629.5,425.25,0.25675,0.25975000000000004,-0.0030000000000000248,0.44975,-0.006249999999999974,0.32975,0.3395,-0.00975,0.4435,0.336,0.15752343955511422,-1.4268410378829754
641857, Ryan McMahon,2020.6666666666667,577.3333333333334,360.6666666666667,0.25,0.24466666666666667,0.005333333333333333,0.426,0.011666666666666667,0.33,0.32666666666666666,0.0033333333333333335,0.43766666666666665,0.461,0.058191579534401204,0.4880277835188515
642086, Dominic Smith,2021.0,493.0,340.0,0.244,0.262,-0.018,0.42,-0.0569999999999999,0.291,0.325,-0.034,0.363,0.35,-1.21325622873072,0.14727877007754286
642133, Rowdy Tellez,2020.6666666666667,444.3333333333333,300.3333333333333,0.2293333333333333,0.25566666666666665,-0.026333333333333302,0.4756666666666667,-0.03433333333333324,0.3136666666666667,0.3413333333333333,-0.027666666666666635,0.44133333333333336,0.382,0.12062874869027838,-0.7218287452298899
