Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2023,"Mauricio Dubon","HOU",409,0.0391198,0.1393643,0.28070175,0.26614987,0.29828851,0.374677,0.67296551,0.10852713,0.29663609,40.90506796685963,-8.780661596376603,0.29243228546273153,84.40874720859259,16530
2023,"Danny Jansen","TOR",277,0.06859206,0.21299639,0.3220339,0.22,0.29602888,0.452,0.74802888,0.232,0.22727273,34.151367508188194,0.5011301267299149,0.32051633298397064,103.98402997803441,16535
2023,"Ozzie Albies","ATL",510,0.07058824,0.1627451,0.43373494,0.26695842,0.32677165,0.51422319,0.84099484,0.24726477,0.26628895,76.93802471062541,14.982714008301505,0.35377736112817004,120.25372405814454,16556
2023,"Connor Joe","PIT",362,0.10220994,0.25966851,0.39361702,0.25,0.3434903,0.43987342,0.78336372,0.18987342,0.3286385,50.9044112634591,6.9282887649468385,0.34142430865533463,113.90123108505297,16572
2023,"Yandy Diaz","TBR",483,0.10351967,0.16149068,0.64102564,0.32941176,0.4057971,0.50588235,0.91167945,0.17647059,0.37237237,89.13973766020186,30.464413995059804,0.39443012436477787,159.74928432284938,16578
2023,"Jonah Heim","TEX",381,0.07874016,0.18372703,0.42857143,0.27011494,0.32808399,0.45689655,0.78498054,0.18678161,0.30075188,51.79677017315386,5.512508648476586,0.3357895905235512,113.89589991502622,16930
2023,"Lane Thomas","WSN",542,0.05535055,0.2601476,0.21276596,0.286,0.33210332,0.476,0.80810332,0.19,0.35755814,78.0702275009601,12.227524754568798,0.3455517722011932,115.68800880027061,16939
2023,"Gleyber Torres","NYY",528,0.08901515,0.14204545,0.62666667,0.26483051,0.33017078,0.43432203,0.76449281,0.16949152,0.27604167,69.42973553845107,5.287766811339253,0.33041616601328694,110.99870344888258,16997
2023,"Edmundo Sosa","PHI",235,0.0212766,0.24255319,0.0877193,0.25570776,0.29613734,0.43378995,0.72992729,0.17808219,0.30967742,27.6345982757508,-0.9134370478690416,0.3136441229239042,94.34620169040882,17022
2023,"Alex Verdugo","BOS",489,0.08384458,0.14928425,0.56164384,0.2739726,0.34151329,0.42922374,0.77073703,0.15525114,0.30833333,65.7151269174914,6.310917244086713,0.3339041510566336,106.98173561417849,17027
2023,"Ramon Laureano","2 Tms",284,0.06690141,0.29225352,0.22891566,0.20769231,0.27464789,0.34615385,0.62080174,0.13846154,0.28070175,23.9498815477095,-10.550722843388522,0.27351253805026204,75.18856562920648,17128
2023,"Yoan Moncada","CHW",244,0.04918033,0.28278689,0.17391304,0.23144105,0.27459016,0.34934498,0.62393514,0.11790393,0.31210191,20.366382336327415,-9.27498199968638,0.2724728103055329,69.39277851407275,17232
2023,"Jorge Mateo","BAL",303,0.05610561,0.23432343,0.23943662,0.20938628,0.25503356,0.3465704,0.60160396,0.13718412,0.25247525,22.354155821395665,-14.454587595867364,0.2607788113539651,62.08249674025106,17273
2023,"Willi Castro","MIN",315,0.07619048,0.24761905,0.30769231,0.24100719,0.32165605,0.3705036,0.69215965,0.12949641,0.31472081,34.838560981222784,-3.4279544525655137,0.30520430350075134,94.10424813190507,17338
2023,"Rafael Devers","BOS",514,0.08754864,0.19066148,0.45918367,0.27015251,0.34241245,0.52069717,0.86310962,0.25054466,0.28358209,81.498774258389,19.057539550556665,0.3630660882615668,127.23976558189287,17350
2023,"Jose Siri","TBR",313,0.05111821,0.36421725,0.14035088,0.22680412,0.26688103,0.51546392,0.78234495,0.2886598,0.26923077,40.04335414225191,2.01980071121782,0.3261190924997115,112.2954090565002,17452
2023,"Eloy Jimenez","CHW",356,0.06179775,0.21067416,0.29333333,0.27409639,0.31741573,0.44578313,0.76319886,0.17168674,0.31428571,45.83637327577594,2.58913678552631,0.3271081843846281,107.34653438473427,17484
2023,"Taylor Ward","LAA",409,0.09535452,0.19559902,0.4875,0.25280899,0.33496333,0.42134831,0.75631164,0.16853932,0.28358209,53.38312191138122,3.6973923481449855,0.3292402970470251,107.5582855794518,17548
2023,"Myles Straw","CLE",429,0.08391608,0.19347319,0.43373494,0.24093264,0.30516432,0.30310881,0.60827313,0.06217617,0.30163934,36.16102651947666,-15.954323071301694,0.2734653265543387,70.49143556527623,17620
2023,"Alex Bregman","HOU",566,0.12897527,0.13074205,0.98648649,0.25614754,0.35689046,0.43032787,0.78721833,0.17418033,0.26582278,81.1556953115027,12.397448532060869,0.34475985385675345,120.75933123235887,17678
2023,"Kevin Newman","CIN",253,0.06719368,0.13438735,0.5,0.25333333,0.31075697,0.36444444,0.67520141,0.11111111,0.27979275,25.9873004829389,-4.747392865468846,0.2956948527301925,76.7377029032979,17696
2023,"Andrew Benintendi","CHW",495,0.08282828,0.14747475,0.56164384,0.27578475,0.33874239,0.3632287,0.70197109,0.08744395,0.32171582,55.648049241540946,-4.485046440126377,0.3074021356516197,93.6572611731113,17901
2023,"Ian Happ","CHC",534,0.15168539,0.23220974,0.65322581,0.23820225,0.3576779,0.40224719,0.75992509,0.16404494,0.29581994,72.29278171637571,7.421926981001263,0.3351021560287117,110.5219831451699,17919
2023,"Cedric Mullins","BAL",334,0.10479042,0.21257485,0.49295775,0.24914676,0.32628399,0.4334471,0.75973109,0.18430034,0.29302326,43.298061560346206,2.7234071003928917,0.3281711592054799,108.89818641054048,17929
2023,"Ty France","SEA",532,0.06390977,0.17481203,0.3655914,0.25477707,0.33834586,0.38216561,0.72051147,0.12738854,0.29810298,65.64287664127362,1.0149839086533727,0.3206354489451961,108.22713029219832,17982
2023,"Tyler Stephenson","CIN",429,0.1002331,0.27039627,0.37068966,0.24146982,0.32400932,0.36220472,0.68621404,0.1207349,0.3203125,46.8905781862498,-5.224771404528557,0.3036400354718157,82.0635088626608,17988
2023,"Paul DeJong","3 Tms",355,0.05915493,0.29859155,0.19811321,0.21646341,0.27323944,0.37804878,0.65128822,0.16158537,0.27272727,32.881432096626355,-10.244323392246173,0.2835180677158732,78.25036030067663,18015
2023,"Harrison Bader","NYY",289,0.0449827,0.16955017,0.26530612,0.25373134,0.29166667,0.3880597,0.67972637,0.13432836,0.28240741,29.12374643540969,-5.984262962573864,0.29335140085054767,85.2507869734967,18030
2023,"Jake Cronenworth","SDP",518,0.08880309,0.18725869,0.4742268,0.22857143,0.31007752,0.37802198,0.6880995,0.14945055,0.26628895,55.25385335773872,-7.673305355602039,0.300461722603104,90.70249114663837,18036
2023,"LaMonte Wade Jr.","SFG",426,0.15492958,0.20187793,0.76744186,0.25641026,0.37825059,0.41310541,0.791356,0.15669515,0.30314961,62.86201714396238,11.111110557315351,0.3498014769474854,121.71543488365758,18126
2023,"Seth Brown","OAK",281,0.08185053,0.28113879,0.29113924,0.21653543,0.28214286,0.4015748,0.68371766,0.18503937,0.26506024,28.774059347614347,-5.362102039352358,0.2953114164727075,91.05217932152748,18171
2023,"Brian Anderson","MIL",355,0.10140845,0.30140845,0.3364486,0.22435897,0.30985915,0.36538462,0.67524377,0.14102565,0.30653266,37.24858721313707,-5.877168275735455,0.29835995301394397,85.06996100104591,18289
2023,"Dansby Swanson","CHC",484,0.10743802,0.24586777,0.43697479,0.25,0.33471074,0.43691589,0.77162663,0.18691589,0.3024055,65.73433085676551,6.937526190246346,0.3356269637415232,110.87377166096684,18314
2023,"Kyle Tucker","HOU",529,0.11342155,0.13232514,0.85714286,0.29295154,0.3721374,0.52202643,0.89416383,0.22907489,0.29427793,89.79053440854051,25.52708468005159,0.37655260353475006,142.84491735809624,18345
2023,"Austin Riley","ATL",559,0.07871199,0.23792487,0.33082707,0.27689243,0.33631485,0.50199203,0.83830688,0.2250996,0.31609195,84.46299776835828,16.55511799855618,0.35406417083397185,120.44597801756078,18360
2023,"Ryan Mountcastle","BAL",392,0.06632653,0.23979592,0.27659574,0.27247191,0.31969309,0.4747191,0.79441219,0.20224719,0.31746032,53.464616578406414,5.844064038580981,0.33632019880490427,114.55910966310488,18373
2023,"Ronald Acuna Jr.","ATL",582,0.11683849,0.12371134,0.94444444,0.33465347,0.41924399,0.56831683,0.98756082,0.23366336,0.34643735,120.01759153101334,49.315648729537806,0.4205641760908324,165.02218674832406,18401
2023,"Trent Grisham","SDP",459,0.13071895,0.291939,0.44776119,0.20769231,0.31868132,0.37179487,0.69047619,0.16410256,0.28163265,51.50758090424909,-4.252198727842433,0.3071567991277674,95.19032731265189,18564
2023,"Luis Arraez","MIA",516,0.0620155,0.05813953,1.06666667,0.35504202,0.39805825,0.45588235,0.8539406,0.10084033,0.36936937,83.66053462792875,20.9763379173422,0.367379111416006,134.1233293224204,18568
2023,"Ke'Bryan Hayes","PIT",385,0.05194805,0.2,0.25974026,0.25895317,0.2961039,0.42424242,0.72034632,0.16528925,0.3046595,43.61437901979808,-3.155806510387617,0.3084442897276445,91.79410189029895,18577
2023,"Ramon Urias","BAL",320,0.065625,0.253125,0.25925926,0.25684932,0.31875,0.38356164,0.70231164,0.12671232,0.34134615,36.21213593399605,-2.661784506677775,0.30829809308052064,95.09289061415248,18795
2023,"Andy Ibanez","DET",278,0.03956835,0.1942446,0.2037037,0.2481203,0.28057554,0.42481203,0.70538757,0.17669173,0.28078818,30.02044423136478,-3.7512741514706067,0.30205371504207307,91.75777792950484,18819
2023,"Josh Naylor","CLE",390,0.06153846,0.14615385,0.42105263,0.30555556,0.34615385,0.5,0.84615385,0.19444444,0.32423208,58.90854893599875,11.530958398927524,0.35400501041437255,126.44023340271214,18839
2023,"Brandon Lowe","TBR",334,0.11676647,0.27844311,0.41935484,0.21993127,0.31736527,0.42611684,0.74348211,0.20618557,0.26229508,42.0611952546863,1.486540794732984,0.32370334506748677,110.6172529198716,18882
2023,"Leody Taveras","TEX",427,0.05386417,0.22248244,0.24210526,0.25879397,0.29882353,0.41708543,0.71590896,0.15829146,0.31186441,48.11674097181313,-3.7556466162110103,0.3077221831153421,94.39821097907439,18900
2023,"Will Smith","LAD",427,0.12177986,0.16159251,0.75362319,0.27374302,0.37002342,0.46368715,0.83371057,0.18994413,0.29078014,66.32724667339626,14.454859085372119,0.3591754479867192,127.9841679959652,19197
2023,"Yuli Gurriel","MIA",289,0.07958478,0.13148789,0.60526316,0.25670498,0.31487889,0.36781609,0.68269498,0.11111111,0.28571429,29.791813563957113,-5.316195834026439,0.2961403530233828,86.37064491940113,19198
2023,"Lourdes Gurriel Jr.","ARI",458,0.05458515,0.16593886,0.32894737,0.25821596,0.30567686,0.46244131,0.76811817,0.20422535,0.27327327,59.05719424299749,3.418895612283081,0.32733980545068986,103.18508069067147,19238
2023,"Pete Alonso","NYM",509,0.09626719,0.21611002,0.44545455,0.22222222,0.32086614,0.5260771,0.84694324,0.30385488,0.20068027,78.5405224958082,16.706692794861407,0.35793332047246146,131.38139086947146,19251
2023,"Jake Fraley","CIN",327,0.10091743,0.18042813,0.55932203,0.26297578,0.34556575,0.46712803,0.81269378,0.20415225,0.28240741,48.103383755029746,8.379096304716185,0.349248583316803,112.63577935786373,19260
2023,"Stone Garrett","WSN",271,0.09594096,0.30258303,0.31707317,0.26923077,0.34328358,0.45726496,0.80054854,0.18803419,0.36486486,38.66160495598949,5.740253582793845,0.34388893264443127,114.57337605878908,19273
2023,"Adolis Garcia","TEX",528,0.10037879,0.26893939,0.37323944,0.25215517,0.33143939,0.50431034,0.83574973,0.25215517,0.28956229,80.11291167083573,15.970942943723916,0.3548271492349379,127.120790709392,19287
2023,"Randy Arozarena","TBR",526,0.11977186,0.23764259,0.504,0.26126126,0.36882129,0.43468468,0.80350597,0.17342342,0.31683168,79.03763838631394,15.138631661956335,0.353056850995401,131.00836063560232,19290
2023,"Nick Senzel","CIN",269,0.08921933,0.21933086,0.40677966,0.21900826,0.28996283,0.3677686,0.65773143,0.14876034,0.25,26.01680166422829,-6.661587706213146,0.2884561541355232,71.88546660273352,19293
2023,"Alex Call","WSN",394,0.11675127,0.18020305,0.64788732,0.19822485,0.30357143,0.29289941,0.59647084,0.09467456,0.23193916,33.289153443940556,-14.574361098639093,0.27370517412010503,67.52787798092098,19296
2023,"Matt Thaiss","LAA",291,0.12027491,0.25773196,0.46666667,0.22267206,0.32989691,0.34412955,0.67402646,0.12145749,0.28143713,31.542934006150322,-3.8080373945874433,0.30254565908991055,89.01422343734447,19318
2023,"Bryan Reynolds","PIT",494,0.08097166,0.20445344,0.3960396,0.26741573,0.32995951,0.46516854,0.79512805,0.19775281,0.30513595,69.08023799199815,9.06862331170793,0.3404815895596014,113.26930868108379,19326
2023,"Sean Murphy","ATL",366,0.10928962,0.23224044,0.47058824,0.27096774,0.37978142,0.52258065,0.90236207,0.25161291,0.31067961,65.49630386498058,21.034257360959874,0.3876706327571244,142.9730237764684,19352
2023,"Luke Raley","TBR",342,0.07017544,0.31578947,0.22222222,0.25165563,0.33431085,0.5,0.83431085,0.24834437,0.33146067,52.46907748301392,10.92257501204376,0.356865317066394,133.6540017415076,19354
2023,"Austin Hays","BAL",447,0.06487696,0.23713647,0.27358491,0.28087167,0.32662192,0.4527845,0.77940642,0.17191283,0.34782609,59.89406066106789,5.592053045501633,0.33342689863769465,112.54921021503222,19363
2023,"Zach McKinstry","DET",412,0.08737864,0.20873786,0.41860465,0.23913043,0.3097561,0.35326087,0.66301697,0.11413044,0.29136691,41.55525735463036,-8.49491521273719,0.29345765041141975,85.78631815752763,19392
2023,"Jake Rogers","DET",285,0.08421053,0.31929825,0.26373626,0.20703125,0.27561837,0.42578125,0.70139962,0.21875,0.25,30.429770706694548,-4.192314685780582,0.30058653826427123,90.73856885145992,19452
2023,"Tommy Edman","STL",395,0.06582278,0.16202532,0.40625,0.24089636,0.30102041,0.40896359,0.709984,0.16806723,0.26315789,43.96985940398616,-4.015136139970593,0.3060699423865589,94.1605798904661,19470
2023,"TJ Friedl","CIN",422,0.07109005,0.16587678,0.42857143,0.28042328,0.34375,0.44444444,0.78819444,0.16402116,0.31879195,59.20333364985365,7.938351068715029,0.3410289936755077,107.12603327413997,19522
2023,"Yordan Alvarez","HOU",342,0.12865497,0.21052632,0.61111111,0.27777778,0.38304094,0.55555556,0.9385965,0.27777778,0.2979798,63.33383967478862,21.787337203818463,0.3951930317555205,155.7939320567328,19556
2023,"Nathaniel Lowe","TEX",564,0.12056738,0.21808511,0.55284553,0.27959184,0.36879433,0.45102041,0.81981474,0.17142857,0.34366197,86.03269875717203,17.517413980484413,0.35580589911267424,127.80070247981877,19566
2023,"Chas McCormick","HOU",339,0.09734513,0.27728614,0.35106383,0.28378378,0.36982249,0.53378378,0.90360627,0.25,0.35326087,60.11853934211073,18.93647987527189,0.3857272094523413,149.21827452961818,19599
2023,"Bryan De La Cruz","MIA",504,0.06944444,0.24206349,0.28688525,0.25485961,0.30417495,0.41900648,0.72318143,0.16414687,0.30909091,58.34797550500234,-2.8784491890589408,0.3114432174690201,96.62844380336331,19600
2023,"Keibert Ruiz","WSN",439,0.06378132,0.09111617,0.7,0.25806452,0.3143508,0.41687345,0.73122425,0.15880893,0.25428571,52.72651748942336,-0.6036421151260489,0.31667470360455446,96.33116465681034,19610
2023,"Vladimir Guerrero Jr.","TOR",536,0.09328358,0.15298507,0.6097561,0.26793249,0.34514925,0.43459916,0.77974841,0.16666667,0.28835979,73.65812608028364,8.544309342154971,0.3375659447449904,115.82794636690197,19611
2023,"Bo Bichette","TOR",490,0.04081633,0.18571429,0.21978022,0.31837607,0.34897959,0.4957265,0.84470609,0.17735043,0.36490251,77.42369596238319,17.898005287601382,0.36240206324324314,133.08094397414587,19612
2023,"Brent Rooker","OAK",405,0.09135802,0.31604938,0.2890625,0.24507042,0.32839506,0.47042254,0.7988176,0.22535212,0.31428571,57.10702028454792,7.907214726820105,0.341888883768922,123.40831950782936,19627
2023,"Edward Olivares","KCR",308,0.05194805,0.16883117,0.30769231,0.24647887,0.2987013,0.40140845,0.70010975,0.15492958,0.28070175,33.15564569344478,-4.260502730703776,0.30164470851227204,86.93142907032954,19698
2023,"Fernando Tatis Jr.","SDP",491,0.07739308,0.21181263,0.36538462,0.26067416,0.32172131,0.46067416,0.78239547,0.2,0.29721362,66.8466493046135,7.1994776284545905,0.3360240819757102,114.5406118840524,19709
2023,"Josh Rojas","2 Tms",270,0.07407407,0.23333333,0.31746032,0.24166667,0.29811321,0.32916667,0.62727988,0.0875,0.31284916,23.58604968607598,-9.213820685742558,0.27745376173055397,71.54658052175259,19734
2023,"Shohei Ohtani","LAA",556,0.13848921,0.24460432,0.56617647,0.30406852,0.40363636,0.66381156,1.06744792,0.35974304,0.33793103,121.26859864292967,53.72516187725889,0.43491303719831315,180.96635589081478,19755
2023,"Luis Rengifo","LAA",392,0.10204082,0.19132653,0.53333333,0.24127907,0.32908163,0.39825581,0.72733744,0.15697674,0.27692308,48.03817211728963,0.41761957746419404,0.31961898247198184,100.87461166505005,19858
2023,"Emmanuel Rivera","ARI",238,0.06302521,0.21428571,0.29411765,0.26696833,0.31092437,0.37556561,0.68648998,0.10859728,0.32738095,25.267841324441985,-3.6446370033091746,0.29985815862647625,84.7636141002627,19890
2023,"Connor Wong","BOS",316,0.05379747,0.33860759,0.1588785,0.23972603,0.28980892,0.39383562,0.68364454,0.15410959,0.35195531,32.630013639646265,-5.75798279551914,0.29634988991318234,80.89377916899724,19896
2023,"Gavin Sheets","CHW",259,0.08494208,0.1969112,0.43137255,0.21367521,0.28185328,0.35897436,0.64082764,0.14529915,0.23295455,22.799112080476966,-8.664467276193415,0.27797274946702594,73.21344144092674,19901
2023,"Jesus Sanchez","MIA",293,0.08191126,0.24914676,0.32876712,0.2659176,0.32876712,0.46067416,0.78944128,0.19475656,0.33152174,40.55823040466662,4.964297001174647,0.33877497583730115,114.94943733257195,19913
2023,"Daulton Varsho","TOR",467,0.07494647,0.23340471,0.32110092,0.22222222,0.28448276,0.38534279,0.66982555,0.16312057,0.25913621,46.19484662675275,-10.536781016355624,0.29111229178720505,83.55781674158253,19918
2023,"Andres Gimenez","CLE",480,0.05833333,0.17916667,0.3255814,0.24475524,0.31512605,0.38927739,0.70440344,0.14452215,0.28143713,54.08278866453666,-4.228091996474086,0.30770637868325923,94.27779294198714,19950
2023,"Josh Lowe","TBR",381,0.06036745,0.25459318,0.2371134,0.28169014,0.32545932,0.49295775,0.81841707,0.21126761,0.3442623,55.46228460527789,9.178023080600616,0.34739682517553633,127.07648972212064,19953
2023,"Mickey Moniak","LAA",278,0.0323741,0.34892086,0.09278351,0.28195489,0.31294964,0.4962406,0.80919024,0.21428571,0.40127389,39.46005115366748,5.688332770832097,0.34302012627735895,117.13077013479425,19956
2023,"Isaac Paredes","TBR",439,0.10022779,0.17767654,0.56410256,0.25661376,0.35763098,0.50793651,0.86556749,0.25132275,0.26086957,72.78503810206196,19.45487849751256,0.3718002852654946,144.02893092464356,20036
2023,"Luis Robert Jr.","CHW",503,0.05367793,0.28429423,0.18881119,0.26579521,0.32128514,0.55119826,0.8724834,0.28540305,0.31338028,80.31702744778715,19.212083755102984,0.3644150160630866,133.2626080951886,20043
2023,"Juan Soto","SDP",559,0.18962433,0.19499106,0.97247706,0.25892857,0.39892665,0.48214286,0.88106951,0.22321429,0.28840125,95.66753255348048,27.759652783678394,0.3782466502890613,142.8431963878435,20123
2023,"Dylan Carlson","STL",255,0.10196078,0.19215686,0.53061224,0.21917808,0.31764706,0.33333333,0.65098039,0.11415525,0.25595238,25.656829119228597,-5.320826231933357,0.29315933830597823,85.50635828381691,20126
2023,"Miguel Vargas","LAD",304,0.125,0.20065789,0.62295082,0.1953125,0.30463576,0.3671875,0.67182326,0.171875,0.22395833,31.091165182246765,-5.839059236393369,0.2951603438767088,85.07363540717303,20178
2023,"Brandon Marsh","PHI",373,0.1152815,0.29758713,0.38738739,0.2834891,0.37196765,0.45794393,0.82991158,0.17445483,0.40487805,57.601357326854554,12.288943813194127,0.35808250235348216,124.13408620949107,20202
2023,"Jake Meyers","HOU",317,0.08201893,0.25867508,0.31707317,0.23426573,0.30599369,0.39160839,0.69760208,0.15734266,0.29591837,35.05606687732684,-3.4534105592156683,0.3051902546491533,93.27137249611935,20308
2023,"Corey Julks","HOU",316,0.06962025,0.23101266,0.30136986,0.24398625,0.29746835,0.35395189,0.65142024,0.10996564,0.30373832,30.04687747421257,-8.341118960952834,0.2864875714235668,80.27911088475744,20311
2023,"Stuart Fairchild","CIN",235,0.09787234,0.26382979,0.37096774,0.22885572,0.32327586,0.3880597,0.71133556,0.15920398,0.30147059,27.557735022293148,-0.9903003013266948,0.3132495114515568,88.5049219935568,20321
2023,"Alex Kirilloff","MIN",258,0.09689922,0.26744186,0.36231884,0.2699115,0.35658915,0.44247788,0.79906703,0.17256638,0.35333333,37.5714919479869,6.22939359269362,0.3474639498770005,123.46091180959266,20325
2023,"Luis Garcia","WSN",407,0.05159705,0.12530713,0.41176471,0.25925926,0.29310345,0.36243386,0.65553731,0.1031746,0.2804878,37.54205842466502,-11.900709135817001,0.28305620131669224,73.79604801417238,20391
2023,"Jazz Chisholm Jr.","MIA",255,0.06666667,0.30980392,0.21518987,0.24786325,0.30314961,0.44444444,0.74759405,0.19658119,0.31944444,31.535644962561243,0.557989611399286,0.3209736605328838,103.01687967897723,20454
2023,"William Contreras","MIL",452,0.09513274,0.19911504,0.47777778,0.27543424,0.35176991,0.44913151,0.80090142,0.17369727,0.3255814,65.7785364845579,10.869123862106127,0.34734547124998005,117.90587849067474,20503
2023,"Drew Waters","KCR",244,0.07786885,0.33196721,0.2345679,0.2283105,0.29918033,0.39269406,0.69187439,0.16438356,0.32330827,26.08818191910153,-3.5531824169122648,0.3007646781987831,86.32009518198485,20505
2023,"Nolan Jones","COL",268,0.10447761,0.3358209,0.31111111,0.2742616,0.35205993,0.49367089,0.84573082,0.21940929,0.38970588,42.13587994911453,9.578971580050196,0.36145605292535365,112.94963983763549,20529
2023,"Lars Nootbaar","STL",388,0.13917526,0.19587629,0.71052632,0.28267477,0.38242894,0.45288754,0.83531648,0.17021277,0.33196721,61.46179104673381,14.327162512416795,0.3628836103848049,132.24385392432532,21454
2023,"Nico Hoerner","CHC",539,0.06679035,0.13358071,0.5,0.27698574,0.33580705,0.39307536,0.72888241,0.11608962,0.30750605,66.22590203959305,0.7476422973330706,0.3200071486117446,100.40351475088771,21479
2023,"Jonathan India","CIN",453,0.08609272,0.200883,0.42857143,0.25126904,0.33554084,0.40862944,0.74417028,0.1573604,0.28813559,57.91489584325002,2.884002219421134,0.3260146278156087,97.06162043769349,21523
2023,"Cal Raleigh","SEA",432,0.09259259,0.28472222,0.32520325,0.2242268,0.29767442,0.46391753,0.76159195,0.23969073,0.26033058,54.69913988346305,2.2193472885533745,0.3245317805341352,110.93380925999776,21534
2023,"Nick Fortes","MIA",265,0.0490566,0.18490566,0.26530612,0.2122449,0.26235741,0.29795918,0.56031659,0.08571428,0.24479167,17.100958109932225,-15.091507255000787,0.24962593371423933,55.19115168318493,21538
2023,"Matt Vierling","DET",400,0.0725,0.1975,0.36708861,0.26358696,0.3225,0.37228261,0.69478261,0.10869565,0.31914894,44.69575446353787,-3.8966460873044166,0.3065806274116039,94.9025047629355,21558
2023,"Kyle Isbel","KCR",246,0.03658537,0.18292683,0.2,0.24034335,0.26938776,0.3776824,0.64707016,0.13733905,0.27956989,21.675374809520164,-8.208951529247841,0.2780738762446812,70.55739249363576,21614
2023,"Alec Bohm","PHI",473,0.06976744,0.1564482,0.44594595,0.28240741,0.33615222,0.42361111,0.75976333,0.1412037,0.31232092,62.087547079141565,4.6270334277705585,0.33013578310577363,105.40087279523537,21618
2023,"Jake McCarthy","ARI",291,0.08591065,0.19243986,0.44642857,0.24513619,0.32291667,0.3307393,0.65365597,0.08560311,0.305,29.34062453510196,-6.010346865635803,0.29341495720048744,80.44461456710707,21622
2023,"Nick Maton","DET",293,0.12627986,0.24914676,0.50684932,0.17269076,0.28522337,0.30522088,0.59044425,0.13253012,0.20588235,23.138759011157568,-12.455174392334404,0.26704739928245547,67.4398120572774,21635
2023,"Jeremy Pena","HOU",490,0.06734694,0.21632653,0.31132075,0.24887892,0.31147541,0.36995516,0.68143057,0.12107624,0.30513595,51.96719994944761,-7.558490725334192,0.29972316548075273,89.47352959455486,21636
2023,"Esteury Ruiz","OAK",420,0.03571429,0.2047619,0.1744186,0.24338624,0.29828851,0.32010582,0.61839433,0.07671958,0.30927835,36.09865287519837,-14.923367703186027,0.27546534628844727,77.2656368943634,21780
2023,"Will Benson","CIN",236,0.13983051,0.30508475,0.45833333,0.28078818,0.38135593,0.49753695,0.87889288,0.21674877,0.40322581,40.38684579283683,11.717329467839884,0.37823484484422004,132.06581758387327,21853
2023,"Christopher Morel","CHC",330,0.08484848,0.33030303,0.25688073,0.24915825,0.31610942,0.49158249,0.80769191,0.24242424,0.32163743,46.98326669067665,6.894536236231763,0.3435400034156614,116.17803151548476,21897
2023,"Rodolfo Castro","2 Tms",243,0.09053498,0.28395062,0.31884058,0.21962617,0.30578512,0.3364486,0.64223372,0.11682243,0.29285714,23.10023172305947,-6.41965161157722,0.2863759081888001,76.98501980991524,21987
2023,"Nick Pratto","KCR",299,0.09698997,0.37458194,0.25892857,0.23754789,0.32441472,0.37547893,0.69989365,0.13793104,0.37931034,34.15956531174904,-2.163254100005565,0.3096048433246421,92.46112514102681,22117
2023,"Akil Baddoo","DET",280,0.11428571,0.23571429,0.48484848,0.2244898,0.31294964,0.36734694,0.68029658,0.14285714,0.27325581,29.43074235738119,-4.583938028208407,0.2985821815504544,89.34619501534789,22168
2023,"Brice Turang","MIL",343,0.09037901,0.20991254,0.43055556,0.22508039,0.29446064,0.32797428,0.62243492,0.10289389,0.27350427,29.622014932502324,-12.045968539844937,0.2759628803060766,70.05678041365073,22186
2023,"MJ Melendez","KCR",494,0.08704453,0.28744939,0.3028169,0.23370787,0.30364372,0.39101124,0.69465496,0.15730337,0.31292517,53.313442191989004,-6.698172488301217,0.30197497833573067,87.16085882096782,22197
2023,"Jack Suwinski","PIT",406,0.14778325,0.33990148,0.43478261,0.20238095,0.33004926,0.44047619,0.77052545,0.23809524,0.25966851,54.844761616109615,5.523475057004694,0.3347473056445568,109.42550993653984,22244
2023,"Nolan Gorman","STL",406,0.10837438,0.31034483,0.34920635,0.24089636,0.32758621,0.48739496,0.81498117,0.2464986,0.29665072,59.19075696106367,9.869470401958747,0.3476619374604873,122.04047924961748,22263
2023,"Jake Burger","2 Tms",406,0.06650246,0.29064039,0.22881356,0.24119241,0.30541872,0.52303523,0.82845395,0.28184282,0.27433628,59.744951791510275,10.423665232405359,0.34930879200620607,122.37141186862073,22275
2023,"Taylor Walls","TBR",279,0.12903226,0.25448029,0.50704225,0.2107438,0.31541219,0.35950413,0.67491632,0.14876033,0.26829268,29.92631356345995,-3.9668858207525446,0.30117969914576487,94.97066912614328,22458
2023,"Triston Casas","BOS",419,0.13365155,0.25298329,0.52830189,0.25069638,0.35167464,0.4735376,0.82521224,0.22284122,0.29787234,63.4121515864513,12.511612009444004,0.3543598220611994,121.1917516809472,22514
2023,"Jarred Kelenic","SEA",362,0.09116022,0.32596685,0.27966102,0.25153374,0.32044199,0.43865031,0.7590923,0.18711657,0.35678392,45.76784064027736,1.7917181417650903,0.3243051073345301,110.77634535634118,22558
2023,"Gabriel Arias","CLE",239,0.10878661,0.33472803,0.325,0.1971831,0.28451883,0.3286385,0.61315733,0.1314554,0.27777778,20.326318140418874,-8.707641188709392,0.27437732508990553,71.12497693580286,22563
2023,"Alejandro Kirk","TOR",319,0.09090909,0.10658307,0.85294118,0.24381625,0.32601881,0.33215548,0.65817429,0.08833923,0.25819672,32.77057300752395,-5.981866431772771,0.29570989301369627,86.75164926276715,22581
